match_id,patch,league_name,radiant_name,dire_name,radiant_win,draft_order,draft_teams,draft_is_pick,radiant_players,dire_players
8737732388,59,EPL World Series: Southeast Asia 2025-2026 Season ,InterActive Philippines,Carstensz Esports,True,"Shadow Demon, Timbersaw, Treant Protector, Shadow Fiend, Huskar, Viper, Beastmaster, Largo, Warlock, Doom, Mars, Kez, Tiny, Jakiro, Tusk, Clinkz, Puck, Void Spirit, Underlord, Windranger, Batrider, Abaddon, Templar Assassin, Brewmaster","1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0","False, False, False, False, False, False, False, True, True, False, False, False, True, True, True, True, True, True, False, False, False, False, True, True","Erice, lewis, V, Carlo, jedd","growth33, Duruk MMR, Straight Edge, Ace12, дримосел"
8737709488,59,Ultras Dota Pro League  2025-26,Cinqueblinks,Teiko,False,"Beastmaster, Largo, Shadow Fiend, Monkey King, Shadow Demon, Viper, Razor, Jakiro, Batrider, Treant Protector, Tusk, Phantom Lancer, Tiny, Ring Master, Centaur Warrunner, Kez, Warlock, Slark, Puck, Ember Spirit, Queen of Pain, Storm Spirit, Void Spirit, Skywrath Mage","0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1","False, False, False, False, False, False, False, True, True, False, False, False, True, True, True, True, True, True, False, False, False, False, True, True","domenikosina, eclipse, отъебитесь, farm pattern jabki, Konina","vogel, Bankai, こうすることで感じ取る, airu, hint"
8737685531,59,Destiny League,Riftwalkers,Dark Rebellion,True,"Lina, Keeper of the Light, Windranger, Void Spirit, Magnus, Visage, Venomancer, Shadow Fiend, Shadow Shaman, Necrophos, Skywrath Mage, Techies, Pudge, Witch Doctor, Warlock, Razor, Earth Spirit, Tiny, Outworld Devourer, Snapfire, Lion, Nyx Assassin, Juggernaut, Ursa","0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1","False, False, False, False, False, False, False, True, True, False, False, False, True, True, True, True, True, True, False, False, False, False, True, True","Hellgrove, CreepSlayer, VoidRift, BloodStorm, AbyssWalker","Vahee, Aboba, SectumSempra, wannacoffee, Denz"
8737680219,59,European Pro League  2025-2026 Season,LiXO eSports,Team Lynx,False,"Dazzle, Phoenix, Treant Protector, Shadow Demon, Tiny, Shadow Fiend, Batrider, Largo, Templar Assassin, Tusk, Puck, Jakiro, Disruptor, Warlock, Dark Willow, Bristleback, Hoodwink, Slark, Invoker, Ember Spirit, Storm Spirit, Sand King, Keeper of the Light, Queen of Pain","1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0","False, False, False, False, False, False, False, True, True, False, False, False, True, True, True, True, True, True, False, False, False, False, True, True","прав тот кто добр, meretricum imperium, garbat1y, да это мой мейн, 謙遜的","7jesu, mellojul, htiviy_vladik, kreker, QBFY"
8737673659,59,Premier Series,Astini+5,Team Spirit Academy,True,"Beastmaster, Phoenix, Largo, Treant Protector, Batrider, Puck, Dark Willow, Shadow Demon, Brewmaster, Hoodwink, Tusk, Weaver, Warlock, Shadow Fiend, Ogre Magi, Shadow Shaman, Ursa, Bristleback, Void Spirit, Pangolier, Viper, Storm Spirit, Huskar, Sniper","1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0","False, False, False, False, False, False, False, True, True, False, False, False, True, True, True, True, True, True, False, False, False, False, True, True","SoNNeikO, 4nalog丶01, DM, daze, naive-"," 86, hairo~~, kae, Aidar, kyford"
8737663753,59,Ultras Dota Pro League  2025-26,Teiko,Cinqueblinks,False,"Beastmaster, Shadow Fiend, Viper, Clockwerk, Largo, Monkey King, Ancient Apparition, Razor, Batrider, Shadow Demon, Jakiro, Slark, Tusk, Warlock, Weaver, Kez, Phoenix, Phantom Lancer, Puck, Storm Spirit, Queen of Pain, Ember Spirit, Dragon Knight, Invoker","1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0","False, False, False, False, False, False, False, True, True, False, False, False, True, True, True, True, True, True, False, False, False, False, True, True","vogel, Bankai, こうすることで感じ取る, airu, hint","domenikosina, Konina, отъебитесь, farm pattern jabki, eclipse"
8737653975,59,EPL World Series: Southeast Asia 2025-2026 Season ,Yangon Galacticos,Team Essence,False,"Kez, Abaddon, Beastmaster, Largo, Brewmaster, Treant Protector, Batrider, Shadow Fiend, Shadow Demon, Puck, Pangolier, Tiny, Jakiro, Mars, Marci, Templar Assassin, Pudge, Phoenix, Ember Spirit, Invoker, Queen of Pain, Storm Spirit, Spirit Breaker, Keeper of the Light","0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1","False, False, False, False, False, False, False, True, True, False, False, False, True, True, True, True, True, True, False, False, False, False, True, True","Ksh, Hai, Young PH, jesus christ, Memento vivere","Franz, MJ, DJ RAMOS, SICHU MALATANG, onebadbish"
8737652913,59,Destiny League,Dark Rebellion,Riftwalkers,False,"Tinker, Outworld Devourer, Death Prophet, Visage, Lone Druid, Pudge, Beastmaster, Winter Wyvern, Dazzle, Naga Siren, Medusa, Nyx Assassin, Axe, Lion, Dawnbreaker, Warlock, Shadow Fiend, Rubick, Morphling, Templar Assassin, Meepo, Phantom Lancer, Luna, Troll Warlord","0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1","False, False, False, False, False, False, False, True, True, False, False, False, True, True, True, True, True, True, False, False, False, False, True, True","Aboba, wannacoffee, SectumSempra, Vahee, Denz","VoidRift, CreepSlayer, BloodStorm, Hellgrove, AbyssWalker"
8737636269,59,CIS Esports League,_PowerRangers,Knights,True,"Kez, Marci, Keeper of the Light, Largo, Shadow Fiend, Shadow Demon, Batrider, Treant Protector, Jakiro, Templar Assassin, Tusk, Mars, Tiny, Phoenix, Razor, Puck, Luna, Centaur Warrunner, Timbersaw, Sand King, Bristleback, Underlord, Beastmaster, Dark Seer","0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1","False, False, False, False, False, False, False, True, True, False, False, False, True, True, True, True, True, True, False, False, False, False, True, True","nesfeer, Nicky`Cool, Immersion, alberkaaa, Till The End","M, waveformn, Xakoda, adidas, tensa zangetsu"
8737611689,59,Destiny League,Riftwalkers,Dark Rebellion,False,"Bane, Windranger, Tinker, Outworld Devourer, Queen of Pain, Medusa, Lone Druid, Jakiro, Clinkz, Silencer, Shadow Shaman, Meepo, Pudge, Mars, Snapfire, Crystal Maiden, Lion, Nature's Prophet, Lina, Naga Siren, Shadow Fiend, Morphling, Luna, Rubick","0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1","False, False, False, False, False, False, False, True, True, False, False, False, True, True, True, True, True, True, False, False, False, False, True, True","VoidRift, CreepSlayer, Hellgrove, BloodStorm, AbyssWalker","Aboba, Vahee, SectumSempra, Denz, wannacoffee"
8737605784,59,Ultras Dota Pro League  2025-26,Cinqueblinks,Teiko,False,"Clockwerk, Monkey King, Beastmaster, Shadow Fiend, Viper, Razor, Batrider, Largo, Shadow Demon, Windranger, Broodmother, Templar Assassin, Treant Protector, Jakiro, Kez, Tidehunter, Queen of Pain, Ember Spirit, Phantom Lancer, Slark, Ursa, Tiny, Leshrac, Morphling","1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0","False, False, False, False, False, False, False, True, True, False, False, False, True, True, True, True, True, True, False, False, False, False, True, True","Konina, farm pattern jabki, eclipse, отъебитесь, скряяя","vogel, Bankai, airu, こうすることで感じ取る, hint"
8737597681,59,EPL World Series: Southeast Asia 2025-2026 Season ,Yangon Galacticos,Team Essence,True,"Windranger, Shadow Demon, Beastmaster, Treant Protector, Faceless Void, Largo, Shadow Fiend, Batrider, Abaddon, Jakiro, Disruptor, Tusk, Tiny, Brewmaster, Rubick, Keeper of the Light, Bristleback, Slark, Luna, Storm Spirit, Gyrocopter, Queen of Pain, Slardar, Puck","0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1","False, False, False, False, False, False, False, True, True, False, False, False, True, True, True, True, True, True, False, False, False, False, True, True","Ksh, Hai, Young PH, jesus christ, Memento vivere","Franz, DJ RAMOS, SICHU MALATANG, onebadbish, MJ"
8737569070,59,CIS Esports League,_PowerRangers,Knights,True,"Keeper of the Light, Tiny, Largo, Marci, Batrider, Treant Protector, Shadow Fiend, Shadow Demon, Jakiro, Templar Assassin, Centaur Warrunner, Puck, Kez, Bristleback, Tusk, Mars, Phoenix, Morphling, Timbersaw, Ember Spirit, Huskar, Storm Spirit, Void Spirit, Sand King","1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0","False, False, False, False, False, False, False, True, True, False, False, False, True, True, True, True, True, True, False, False, False, False, True, True","nesfeer, Nicky`Cool, Immersion, alberkaaa, Till The End","adidas, tensa zangetsu, M, Xakoda, waveformn"
8737561100,59,Ultras Dota Pro League  2025-26,Teiko,Nethercore,False,"Beastmaster, Skywrath Mage, Dark Willow, Mars, Batrider, Bristleback, Shadow Demon, Shadow Fiend, Templar Assassin, Treant Protector, Razor, Viper, Chen, Jakiro, Tusk, Slardar, Ring Master, Ember Spirit, Monkey King, Underlord, Necrophos, Sand King, Tidehunter, Storm Spirit","1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0","False, False, False, False, False, False, False, True, True, False, False, False, True, True, True, True, True, True, False, False, False, False, True, True","vogel, yvs, airu, Герман, hint","Bankai, Impact, dota players need a doctor:), скряяя, Weak on pussy"
8737560678,59,Destiny League,Riftwalkers,Night Force,True,"Abaddon, Visage, Arc Warden, Bane, Death Prophet, Beastmaster, Batrider, Witch Doctor, Ancient Apparition, Queen of Pain, Rubick, Brewmaster, Shadow Fiend, Snapfire, Sniper, Lich, Sven, Pudge, Shadow Shaman, Dazzle, Warlock, Enigma, Ursa, Viper","0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1","False, False, False, False, False, False, False, True, True, False, False, False, True, True, True, True, True, True, False, False, False, False, True, True","CreepSlayer, VoidRift, BloodStorm, Hellgrove, AbyssWalker","Pigeoncatcher, Marling, Mezzinio, FrenzyMan, GrownMan"
8737526779,59,Destiny League,Night Force,Riftwalkers,False,"Abaddon, Arc Warden, Windranger, Necrophos, Bane, Death Prophet, Shadow Shaman, Winter Wyvern, Vengeful Spirit, Batrider, Beastmaster, Silencer, Warlock, Snapfire, Dragon Knight, Invoker, Mars, Jakiro, Brewmaster, Templar Assassin, Dazzle, Hoodwink, Queen of Pain, Shadow Fiend","0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1","False, False, False, False, False, False, False, True, True, False, False, False, True, True, True, True, True, True, False, False, False, False, True, True","Marling, FrenzyMan, Pigeoncatcher, Mezzinio, GrownMan","CreepSlayer, Hellgrove, VoidRift, BloodStorm, AbyssWalker"
8737511589,59,Ultras Dota Pro League  2025-26,Nethercore,Teiko,True,"Shadow Demon, Tiny, Beastmaster, Shadow Fiend, Viper, Razor, Skywrath Mage, Bristleback, Dark Willow, Ursa, Drow Ranger, Treant Protector, Jakiro, Warlock, Windranger, Mars, Ember Spirit, Monkey King, Terrorblade, Slark, Weaver, Juggernaut, Lina, Luna","1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0","False, False, False, False, False, False, False, True, True, False, False, False, True, True, True, True, True, True, False, False, False, False, True, True","Bankai, Impact, Weak on pussy, dota players need a doctor:), скряяя","vogel, yvs, airu, Герман, hint"
8737506532,59,EPL World Series: Southeast Asia 2025-2026 Season ,Yangon Galacticos,GLYPH,False,"Underlord, Faceless Void, Windranger, Treant Protector, Bristleback, Largo, Dazzle, Batrider, Mars, Disruptor, Slark, Puck, Oracle, Tusk, Kez, Storm Spirit, Phoenix, Huskar, Viper, Warlock, Beastmaster, Pugna, Enchantress, Sniper","1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0","False, False, False, False, False, False, False, True, True, False, False, False, True, True, True, True, True, True, False, False, False, False, True, True","Ksh, Hai, Young PH, jesus christ, Memento vivere","JACKBOYS, Emo, zeal, Jhocam, NARMAN"
8737482610,59,Destiny League,Riftwalkers,Night Force,False,"Ring Master, Winter Wyvern, Warlock, Shadow Fiend, Windranger, Dazzle, Storm Spirit, Jakiro, Rubick, Arc Warden, Dragon Knight, Tidehunter, Doom, Snapfire, Sniper, Lion, Clinkz, Timbersaw, Puck, Lina, Outworld Devourer, Wraith King, Sven, Bane","0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1","False, False, False, False, False, False, False, True, True, False, False, False, True, True, True, True, True, True, False, False, False, False, True, True","BloodStorm, CreepSlayer, VoidRift, AbyssWalker, Hellgrove","GrownMan, Marling, Pigeoncatcher, Mezzinio, FrenzyMan"
8737463469,59,Ultras Dota Pro League  2025-26,Teiko,Nethercore,True,"Underlord, Clinkz, Shadow Fiend, Shadow Demon, Batrider, Razor, Viper, Jakiro, Skywrath Mage, Tiny, Slark, Primal Beast, Treant Protector, Mars, Spirit Breaker, Beastmaster, Bristleback, Medusa, Anti-Mage, Ember Spirit, Dragon Knight, Void Spirit, Kunkka, Monkey King","1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0","False, False, False, False, False, False, False, True, True, False, False, False, True, True, True, True, True, True, False, False, False, False, True, True","vogel, yvs, hint, Герман, airu","Bankai, Impact, dota players need a doctor:), Weak on pussy, скряяя"
8737453810,59,Destiny League,Wiser Warriors,Dark Rebellion,False,"Warlock, Shadow Fiend, Nyx Assassin, Techies, Rubick, Queen of Pain, Skywrath Mage, Windranger, Lich, Wraith King, Storm Spirit, Muerta, Witch Doctor, Pudge, Shadow Shaman, Tiny, Monkey King, Lion, Sniper, Faceless Void, Juggernaut, Sven, Razor, Legion Commander","1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0","False, False, False, False, False, False, False, True, True, False, False, False, True, True, True, True, True, True, False, False, False, False, True, True","Dust_2, Nightfull, EmbraceTheLight, AKID, Sandy","Denz, Vahee, Aboba, wannacoffee, SectumSempra"
8737432583,59,EPL World Series: Southeast Asia 2025-2026 Season ,Yangon Galacticos,GLYPH,False,"Underlord, Faceless Void, Batrider, Treant Protector, Warlock, Windranger, Kez, Largo, Beastmaster, Templar Assassin, Tusk, Shadow Demon, Ring Master, Gyrocopter, Dazzle, Axe, Ancient Apparition, Puck, Dragon Knight, Clockwerk, Void Spirit, Tiny, Hoodwink, Slark","1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0","False, False, False, False, False, False, False, True, True, False, False, False, True, True, True, True, True, True, False, False, False, False, True, True","Ksh, Hai, Young PH, jesus christ, Memento vivere","JACKBOYS, Emo, zeal, Jhocam, NARMAN"
8737425571,59,Destiny League,Dark Rebellion,Wiser Warriors,False,"Windranger, Void Spirit, Venomancer, Techies, Visage, Keeper of the Light, Jakiro, Dazzle, Silencer, Tinker, Oracle, Huskar, Chaos Knight, Ogre Magi, Sniper, Vengeful Spirit, Storm Spirit, Lifestealer, Weaver, Underlord, Viper, Tidehunter, Bristleback, Slark","1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0","False, False, False, False, False, False, False, True, True, False, False, False, True, True, True, True, True, True, False, False, False, False, True, True","SectumSempra, Aboba, Vahee, wannacoffee, Denz","Sandy, Dust_2, Nightfull, EmbraceTheLight, AKID"
8737400420,59,Destiny League,Wiser Warriors,Dark Rebellion,False,"Windranger, Void Spirit, Techies, Largo, Visage, Enchantress, Io, Witch Doctor, Winter Wyvern, Tinker, Batrider, Rubick, Vengeful Spirit, Shadow Fiend, Warlock, Timbersaw, Storm Spirit, Underlord, Weaver, Muerta, Viper, Lifestealer, Ursa, Monkey King","0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1","False, False, False, False, False, False, False, True, True, False, False, False, True, True, True, True, True, True, False, False, False, False, True, True","Sandy, EmbraceTheLight, Nightfull, Dust_2, AKID","SectumSempra, Vahee, wannacoffee, Aboba, Denz"
8737378538,59,EPL World Series: Southeast Asia 2025-2026 Season ,Yangon Galacticos,GLYPH,True,"Faceless Void, Brewmaster, Batrider, Treant Protector, Largo, Windranger, Kez, Templar Assassin, Beastmaster, Warlock, Phoenix, Shadow Demon, Tusk, Pugna, Shadow Shaman, Underlord, Muerta, Ember Spirit, Huskar, Mars, Morphling, Slardar, Dark Seer, Oracle","1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0","False, False, False, False, False, False, False, True, True, False, False, False, True, True, True, True, True, True, False, False, False, False, True, True","Ksh, Hai, Young PH, jesus christ, Memento vivere","JACKBOYS, Emo, zeal, Jhocam, NARMAN"
8737346226,59,Dota 2 Space League,FALL VICTIMS,Titan Strikers,True,"Batrider, Bane, Abaddon, Arc Warden, Marci, Beastmaster, Brewmaster, Shadow Shaman, Ogre Magi, Visage, Venomancer, Enigma, Skywrath Mage, Techies, Pudge, Axe, Shadow Fiend, Death Prophet, Windranger, Dazzle, Void Spirit, Magnus, Lifestealer, Monkey King","1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0","False, False, False, False, False, False, False, True, True, False, False, False, True, True, True, True, True, True, False, False, False, False, True, True","FV.NoRemorse, FV.1Yato1, FV.Trilemma, FV.BenzDance~, FV.Norbert","Ts.Elec, Ts.Ganzy, Ts.Chizan, Ts.saydan, Ts.TioS"
8737320456,59,Dota 2 Space League,Titan Strikers,FALL VICTIMS,True,"Skywrath Mage, Rubick, Brewmaster, Beastmaster, Nyx Assassin, Death Prophet, Dazzle, Crystal Maiden, Jakiro, Shadow Shaman, Shadow Demon, Windranger, Kunkka, Lion, Phoenix, Techies, Pudge, Lina, Sniper, Visage, Winter Wyvern, Sand King, Anti-Mage, Luna","0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1","False, False, False, False, False, False, False, True, True, False, False, False, True, True, True, True, True, True, False, False, False, False, True, True","Ts.TioS, Ts.Ganzy, Ts.Chizan, Ts.Elec, Ts.saydan","FV.Trilemma, FV.BenzDance~, FV.1Yato1, FV.NoRemorse, FV.Norbert"
8737294761,59,Dota 2 Space League,FALL VICTIMS,Titan Strikers,True,"Batrider, Death Prophet, Rubick, Skywrath Mage, Marci, Earth Spirit, Shadow Demon, Zeus, Lion, Lina, Queen of Pain, Nyx Assassin, Pudge, Ogre Magi, Shadow Shaman, Dawnbreaker, Necrophos, Dragon Knight, Windranger, Lone Druid, Outworld Devourer, Broodmother, Sniper, Meepo","0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1","False, False, False, False, False, False, False, True, True, False, False, False, True, True, True, True, True, True, False, False, False, False, True, True","FV.Trilemma, FV.BenzDance~, FV.1Yato1, FV.Norbert, FV.NoRemorse","Ts.TioS, Ts.Elec, Ts.Ganzy, Ts.Chizan, Ts.saydan"
8737262961,59,Dota 2 Space League,CrimsonSky,Vitality Warriors,False,"Visage, Sand King, Abaddon, Batrider, Marci, Arc Warden, Bane, Techies, Rubick, Venomancer, Void Spirit, Beastmaster, Grimstroke, Dark Willow, Wraith King, Underlord, Shadow Fiend, Zeus, Weaver, Brewmaster, Morphling, Dazzle, Dragon Knight, Ursa","0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1","False, False, False, False, False, False, False, True, True, False, False, False, True, True, True, True, True, True, False, False, False, False, True, True","CS.Qipik, CS.Nupiq, CS.Lemy, CS.Vexus, CS.Fijik","VW.Jesterface, VW.Laughalot, VW.Snickerdoodle, VW.Gigglebot, VW.Chucklesaur"
8737243894,59,Dota 2 Space League,Vitality Warriors,CrimsonSky,True,"Batrider, Death Prophet, Arc Warden, Abaddon, Marci, Bane, Beastmaster, Disruptor, Hoodwink, Visage, Sand King, Brewmaster, Axe, Nyx Assassin, Dragon Knight, Outworld Devourer, Rubick, Chaos Knight, Snapfire, Io, Templar Assassin, Dazzle, Ursa, Lifestealer","1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0","False, False, False, False, False, False, False, True, True, False, False, False, True, True, True, True, True, True, False, False, False, False, True, True","VW.Jesterface, VW.Laughalot, VW.Snickerdoodle, VW.Gigglebot, VW.Chucklesaur","CS.Fijik, CS.Nupiq, CS.Lemy, CS.Qipik, CS.Vexus"
8737222528,59,Dota 2 Space League,CrimsonSky,Vitality Warriors,True,"Beastmaster, Brewmaster, Pangolier, Techies, Death Prophet, Snapfire, Witch Doctor, Warlock, Crystal Maiden, Sand King, Nyx Assassin, Shadow Demon, Sniper, Rubick, Wraith King, Tusk, Underlord, Dragon Knight, Ursa, Zeus, Meepo, Tinker, Sven, Luna","0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1","False, False, False, False, False, False, False, True, True, False, False, False, True, True, True, True, True, True, False, False, False, False, True, True","CS.Nupiq, CS.Lemy, CS.Vexus, CS.Qipik, CS.Fijik","VW.Laughalot, VW.Jesterface, VW.Snickerdoodle, VW.Gigglebot, VW.Chucklesaur"
8737195284,59,Dota 2 Space League,DARKNESS GAMING,Wild Dragon,False,"Beastmaster, Brewmaster, Warlock, Winter Wyvern, Death Prophet, Techies, Snapfire, Dazzle, Keeper of the Light, Enigma, Magnus, Witch Doctor, Lich, Tusk, Necrophos, Rubick, Doom, Shadow Fiend, Ursa, Skywrath Mage, Axe, Silencer, Mars, Terrorblade","1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0","False, False, False, False, False, False, False, True, True, False, False, False, True, True, True, True, True, True, False, False, False, False, True, True","DG.Dreadlight, DG.ThunderRiver, DG.hoxi, DG.Ndolal, DG.dollymy","WD.Javi, WD.Hellen, WD.Kalanno, WD.Darima, WD.Nyac"
8737185933,59,1win Streamers League #1,elegia,Mariachi Team,True,"Warlock, Huskar, Beastmaster, Batrider, Shadow Shaman, Pudge, Razor, Largo, Templar Assassin, Shadow Demon, Brewmaster, Kez, Jakiro, Hoodwink, Spirit Breaker, Mars, Tusk, Ursa, Puck, Storm Spirit, Viper, Ember Spirit, Invoker, Necrophos","0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1","False, False, False, False, False, False, False, True, True, False, False, False, True, True, True, True, True, True, False, False, False, False, True, True","shigetsu, ⃤⃟⃝⃤⃟⃝⃤⃟⃝⃤, noki4ngel⁶⁷, eblan, nika","123, mariachi., kae, Rain, Miposhka"
8737168657,59,Dota 2 Space League,Wild Dragon,DARKNESS GAMING,True,"Jakiro, Largo, Tiny, Treant Protector, Templar Assassin, Tusk, Underlord, Hoodwink, Ogre Magi, Weaver, Puck, Undying, Zeus, Lina, Spirit Breaker, Windranger, Tidehunter, Razor, Viper, Wraith King, Shadow Fiend, Troll Warlord, Abaddon, Phantom Lancer","0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1","False, False, False, False, False, False, False, True, True, False, False, False, True, True, True, True, True, True, False, False, False, False, True, True","WD.Darima, WD.Kalanno, WD.Javi, WD.Nyac, WD.Hellen","DG.Ndolal, DG.Dreadlight, DG.hoxi, DG.ThunderRiver, DG.dollymy"
8737131804,59,1win Streamers League #1,elegia,Mariachi Team,True,"Beastmaster, Razor, Warlock, Largo, Windranger, Jakiro, Batrider, Templar Assassin, Hoodwink, Underlord, Enigma, Huskar, Pudge, Treant Protector, Shadow Shaman, Broodmother, Kez, Tidehunter, Ember Spirit, Puck, Queen of Pain, Invoker, Storm Spirit, Tiny","1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0","False, False, False, False, False, False, False, True, True, False, False, False, True, True, True, True, True, True, False, False, False, False, True, True","eblan, shigetsu, ⃤⃟⃝⃤⃟⃝⃤⃟⃝⃤, noki4ngel⁶⁷, nika","mariachi., Rain, kae, 123, Miposhka"
8737127984,59,Dota 2 Space League,Night Vision,VERTEX PACK,True,"Abaddon, Jakiro, Treant Protector, Tusk, Largo, Underlord, Undying, Ogre Magi, Tiny, Weaver, Void Spirit, Wraith King, Lich, Death Prophet, Nyx Assassin, Snapfire, Axe, Centaur Warrunner, Windranger, Troll Warlord, Ursa, Vengeful Spirit, Drow Ranger, Luna","0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1","False, False, False, False, False, False, False, True, True, False, False, False, True, True, True, True, True, True, False, False, False, False, True, True","NV.popcorny, NV.Volcanus, NV.WaifuWarrior, NV.mintyfresh, NV.Jupitera","vP.zikboss, vP.RatnBone, vP.Shelby, vP.Helannt, vP.Pronto"
8737090366,59,Dota 2 Space League,VERTEX PACK,Night Vision,False,"Arc Warden, Rubick, Marci, Visage, Snapfire, Io, Death Prophet, Tiny, Jakiro, Nature's Prophet, Sand King, Windranger, Lina, Crystal Maiden, Techies, Skywrath Mage, Legion Commander, Centaur Warrunner, Pangolier, Tinker, Ring Master, Phantom Lancer, Luna, Templar Assassin","0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1","False, False, False, False, False, False, False, True, True, False, False, False, True, True, True, True, True, True, False, False, False, False, True, True","vP.Pronto, vP.RatnBone, vP.Shelby, vP.zikboss, vP.Helannt","NV.Jupitera, NV.Volcanus, NV.WaifuWarrior, NV.mintyfresh, NV.popcorny"
